cutoffs,nll_mode,nll_mode_fixed,n,min_n,num_cutoffs,k_varying,k_fixed,aic_varying,aic_fixed,bic_varying,bic_fixed
"(5, 10, 11)",95696.22914533853,95994.92046155807,"[10732, 10102, 1783, 11492]",1783,3,12,8,95708.22914533853,96002.92046155807,95758.85304468693,96036.66972779033
"(5, 10, 12)",95695.92858364098,95995.02497576378,"[10732, 10102, 3463, 9812]",3463,3,12,8,95707.92858364098,96003.02497576378,95758.55248298938,96036.77424199604
"(5, 10, 13)",95696.49437079864,95995.25566176866,"[10732, 10102, 5038, 8237]",5038,3,12,8,95708.49437079864,96003.25566176866,95759.11827014704,96037.00492800093
"(5, 10, 14)",95698.79148547389,95998.1622917688,"[10732, 10102, 6505, 6770]",6505,3,12,8,95710.79148547389,96006.1622917688,95761.41538482229,96039.91155800105
"(5, 10, 15)",95700.46287282597,95999.6718404284,"[10732, 10102, 7850, 5425]",5425,3,12,8,95712.46287282597,96007.6718404284,95763.08677217437,96041.42110666067
"(5, 10, 16)",95696.25832168057,95998.3828318784,"[10732, 10102, 9099, 4176]",4176,3,12,8,95708.25832168057,96006.3828318784,95758.88222102897,96040.13209811067
"(5, 10, 17)",95699.01183159027,95999.40141482645,"[10732, 10102, 10253, 3022]",3022,3,12,8,95711.01183159027,96007.40141482645,95761.63573093867,96041.15068105872
"(5, 10, 18)",95702.50152491745,96001.10008893185,"[10732, 10102, 11329, 1946]",1946,3,12,8,95714.50152491745,96009.10008893185,95765.12542426585,96042.84935516411
"(5, 10, 19)",95700.87644105798,96000.7878885532,"[10732, 10102, 12335, 940]",940,3,12,8,95712.87644105798,96008.7878885532,95763.50034040638,96042.53715478546
"(5, 11, 12)",95696.70727419388,95995.18936584689,"[10732, 11885, 1680, 9812]",1680,3,12,8,95708.70727419388,96003.18936584689,95759.33117354228,96036.93863207915
"(5, 11, 13)",95696.69022515437,95994.57410966774,"[10732, 11885, 3255, 8237]",3255,3,12,8,95708.69022515437,96002.57410966774,95759.31412450277,96036.3233759
"(5, 11, 14)",95697.20527295944,95995.70419397781,"[10732, 11885, 4722, 6770]",4722,3,12,8,95709.20527295944,96003.70419397781,95759.82917230784,96037.45346021008
"(5, 11, 15)",95697.99183058101,95996.22038703208,"[10732, 11885, 6067, 5425]",5425,3,12,8,95709.99183058101,96004.22038703208,95760.61572992941,96037.96965326434
"(5, 11, 16)",95694.28393430257,95995.44265689052,"[10732, 11885, 7316, 4176]",4176,3,12,8,95706.28393430257,96003.44265689052,95756.90783365097,96037.19192312278
"(5, 11, 17)",95696.29586720918,95995.662736384,"[10732, 11885, 8470, 3022]",3022,3,12,8,95708.29586720918,96003.662736384,95758.91976655758,96037.41200261626
"(5, 11, 18)",95698.69024870898,95996.39891713455,"[10732, 11885, 9546, 1946]",1946,3,12,8,95710.69024870898,96004.39891713455,95761.31414805738,96038.14818336681
"(5, 11, 19)",95697.09427445698,95995.98241107192,"[10732, 11885, 10552, 940]",940,3,12,8,95709.09427445698,96003.98241107192,95759.71817380538,96037.73167730418
"(5, 12, 13)",95703.4280320144,96002.15752741227,"[10732, 13565, 1575, 8237]",1575,3,12,8,95715.4280320144,96010.15752741227,95766.0519313628,96043.90679364454
"(5, 12, 14)",95703.68716404421,96002.74782505356,"[10732, 13565, 3042, 6770]",3042,3,12,8,95715.68716404421,96010.74782505356,95766.31106339261,96044.49709128583
"(5, 12, 15)",95703.92184978611,96002.89549620202,"[10732, 13565, 4387, 5425]",4387,3,12,8,95715.92184978611,96010.89549620202,95766.54574913452,96044.64476243428
"(5, 12, 16)",95700.63879714548,96002.46859386169,"[10732, 13565, 5636, 4176]",4176,3,12,8,95712.63879714548,96010.46859386169,95763.26269649388,96044.21786009395
"(5, 12, 17)",95702.17045532289,96002.55562790867,"[10732, 13565, 6790, 3022]",3022,3,12,8,95714.17045532289,96010.55562790867,95764.79435467129,96044.30489414094
"(5, 12, 18)",95704.08114917342,96002.84403839409,"[10732, 13565, 7866, 1946]",1946,3,12,8,95716.08114917342,96010.84403839409,95766.70504852182,96044.59330462635
"(5, 12, 19)",95702.58192239421,96002.4868045593,"[10732, 13565, 8872, 940]",940,3,12,8,95714.58192239421,96010.4868045593,95765.20582174261,96044.23607079156
"(5, 13, 14)",95711.09796166835,96009.22281970676,"[10732, 15140, 1467, 6770]",1467,3,12,8,95723.09796166835,96017.22281970676,95773.72186101675,96050.97208593902
"(5, 13, 15)",95711.4689358125,96009.47867548247,"[10732, 15140, 2812, 5425]",2812,3,12,8,95723.4689358125,96017.47867548247,95774.0928351609,96051.22794171474
"(5, 13, 16)",95708.68468424381,96009.58449606269,"[10732, 15140, 4061, 4176]",4061,3,12,8,95720.68468424381,96017.58449606269,95771.30858359221,96051.33376229495
"(5, 13, 17)",95710.15687187448,96009.45221054679,"[10732, 15140, 5215, 3022]",3022,3,12,8,95722.15687187448,96017.45221054679,95772.78077122288,96051.20147677905
"(5, 13, 18)",95711.73829928486,96009.45294084284,"[10732, 15140, 6291, 1946]",1946,3,12,8,95723.73829928486,96017.45294084284,95774.36219863326,96051.2022070751
"(5, 13, 19)",95710.32565000167,96009.18632298178,"[10732, 15140, 7297, 940]",940,3,12,8,95722.32565000167,96017.18632298178,95772.94954935007,96050.93558921404
"(5, 14, 15)",95722.38621985802,96021.47089579518,"[10732, 16607, 1345, 5425]",1345,3,12,8,95734.38621985802,96029.47089579518,95785.01011920642,96063.22016202744
"(5, 14, 16)",95719.15764631768,96021.07217933622,"[10732, 16607, 2594, 4176]",2594,3,12,8,95731.15764631768,96029.07217933622,95781.78154566608,96062.82144556848
"(5, 14, 17)",95720.71574793283,96021.20311849669,"[10732, 16607, 3748, 3022]",3022,3,12,8,95732.71574793283,96029.20311849669,95783.33964728123,96062.95238472895
"(5, 14, 18)",95722.3823183618,96021.39058868507,"[10732, 16607, 4824, 1946]",1946,3,12,8,95734.3823183618,96029.39058868507,95785.0062177102,96063.13985491733
"(5, 14, 19)",95720.9723845841,96021.09263890595,"[10732, 16607, 5830, 940]",940,3,12,8,95732.9723845841,96029.09263890595,95783.59628393251,96062.84190513821
"(5, 15, 16)",95727.44602092884,96028.69291786166,"[10732, 17952, 1249, 4176]",1249,3,12,8,95739.44602092884,96036.69291786166,95790.06992027724,96070.44218409392
"(5, 15, 17)",95729.83617154103,96029.52262348108,"[10732, 17952, 2403, 3022]",2403,3,12,8,95741.83617154103,96037.52262348108,95792.46007088943,96071.27188971335
"(5, 15, 18)",95731.39231023937,96030.30490289397,"[10732, 17952, 3479, 1946]",1946,3,12,8,95743.39231023937,96038.30490289397,95794.01620958777,96072.05416912623
"(5, 15, 19)",95730.31731430341,96029.64669313253,"[10732, 17952, 4485, 940]",940,3,12,8,95742.31731430341,96037.64669313253,95792.94121365181,96071.39595936479
"(5, 16, 17)",95728.97068697451,96030.71301271798,"[10732, 19201, 1154, 3022]",1154,3,12,8,95740.97068697451,96038.71301271798,95791.59458632291,96072.46227895025
"(5, 16, 18)",95728.6960324373,96030.271222216,"[10732, 19201, 2230, 1946]",1946,3,12,8,95740.6960324373,96038.271222216,95791.3199317857,96072.02048844827
"(5, 16, 19)",95728.96178401116,96030.4177058297,"[10732, 19201, 3236, 940]",940,3,12,8,95740.96178401116,96038.4177058297,95791.58568335956,96072.16697206197
"(5, 17, 18)",95737.62451678523,96036.50897765969,"[10732, 20355, 1076, 1946]",1076,3,12,8,95749.62451678523,96044.50897765969,95800.24841613363,96078.25824389195
"(5, 17, 19)",95738.02038394629,96036.68859336249,"[10732, 20355, 2082, 940]",940,3,12,8,95750.02038394629,96044.68859336249,95800.64428329469,96078.43785959475
"(5, 18, 19)",95746.87438089716,96045.1752991314,"[10732, 21431, 1006, 940]",940,3,12,8,95758.87438089716,96053.1752991314,95809.49828024556,96086.92456536366
"(6, 7, 8)",95715.39093998716,95998.83872096766,"[12893, 2104, 2022, 17090]",2022,3,12,8,95727.39093998716,96006.83872096766,95778.01483933556,96040.58798719992
"(6, 7, 9)",95711.58245260932,95994.21657536659,"[12893, 2104, 3974, 15138]",2104,3,12,8,95723.58245260932,96002.21657536659,95774.20635195772,96035.96584159885
"(6, 7, 10)",95706.74088008274,95990.89518688514,"[12893, 2104, 5837, 13275]",2104,3,12,8,95718.74088008274,95998.89518688514,95769.36477943114,96032.6444531174
"(6, 7, 11)",95700.14310232077,95983.8186316785,"[12893, 2104, 7620, 11492]",2104,3,12,8,95712.14310232077,95991.8186316785,95762.76700166917,96025.56789791076
"(6, 7, 12)",95701.69742440828,95985.909254303,"[12893, 2104, 9300, 9812]",2104,3,12,8,95713.69742440828,95993.909254303,95764.32132375668,96027.65852053526
"(6, 7, 13)",95704.97828895951,95988.72997837256,"[12893, 2104, 10875, 8237]",2104,3,12,8,95716.97828895951,95996.72997837256,95767.60218830791,96030.47924460482
"(6, 7, 14)",95711.08526214276,95995.65276553629,"[12893, 2104, 12342, 6770]",2104,3,12,8,95723.08526214276,96003.65276553629,95773.70916149116,96037.40203176855
"(6, 7, 15)",95716.14186646316,96000.32780619254,"[12893, 2104, 13687, 5425]",2104,3,12,8,95728.14186646316,96008.32780619254,95778.76576581156,96042.0770724248
"(6, 7, 16)",95712.13156676042,95999.36659514444,"[12893, 2104, 14936, 4176]",2104,3,12,8,95724.13156676042,96007.36659514444,95774.75546610882,96041.1158613767
"(6, 7, 17)",95717.58694235056,96002.83579923413,"[12893, 2104, 16090, 3022]",2104,3,12,8,95729.58694235056,96010.83579923413,95780.21084169896,96044.5850654664
"(6, 7, 18)",95724.40920766506,96007.46752234022,"[12893, 2104, 17166, 1946]",1946,3,12,8,95736.40920766506,96015.46752234022,95787.03310701346,96049.21678857248
"(6, 7, 19)",95723.57774811605,96008.04922975169,"[12893, 2104, 18172, 940]",940,3,12,8,95735.57774811605,96016.04922975169,95786.20164746445,96049.79849598395
"(6, 8, 9)",95710.20813386411,95993.18396104619,"[12893, 4126, 1952, 15138]",1952,3,12,8,95722.20813386411,96001.18396104619,95772.83203321251,96034.93322727845
"(6, 8, 10)",95704.8196674562,95988.91900377463,"[12893, 4126, 3815, 13275]",3815,3,12,8,95716.8196674562,95996.91900377463,95767.4435668046,96030.66827000689
"(6, 8, 11)",95697.88350362709,95981.62254851157,"[12893, 4126, 5598, 11492]",4126,3,12,8,95709.88350362709,95989.62254851157,95760.50740297549,96023.37181474383
"(6, 8, 12)",95697.9717192144,95982.39599820005,"[12893, 4126, 7278, 9812]",4126,3,12,8,95709.9717192144,95990.39599820005,95760.5956185628,96024.14526443231
"(6, 8, 13)",95699.88593655138,95983.69461583851,"[12893, 4126, 8853, 8237]",4126,3,12,8,95711.88593655138,95991.69461583851,95762.50983589978,96025.44388207077
"(6, 8, 14)",95704.09949189614,95988.6949629244,"[12893, 4126, 10320, 6770]",4126,3,12,8,95716.09949189614,95996.6949629244,95766.72339124454,96030.44422915667
"(6, 8, 15)",95707.59848369862,95991.83615479033,"[12893, 4126, 11665, 5425]",4126,3,12,8,95719.59848369862,95999.83615479033,95770.22238304702,96033.5854210226
"(6, 8, 16)",95703.30630612577,95990.57084321821,"[12893, 4126, 12914, 4176]",4126,3,12,8,95715.30630612577,95998.57084321821,95765.93020547417,96032.32010945048
"(6, 8, 17)",95707.54746202542,95992.80345838628,"[12893, 4126, 14068, 3022]",3022,3,12,8,95719.54746202542,96000.80345838628,95770.17136137382,96034.55272461854
"(6, 8, 18)",95712.84620064855,95996.13011859864,"[12893, 4126, 15144, 1946]",1946,3,12,8,95724.84620064855,96004.13011859864,95775.47009999695,96037.8793848309
"(6, 8, 19)",95711.55665545823,95996.21432895263,"[12893, 4126, 16150, 940]",940,3,12,8,95723.55665545823,96004.21432895263,95774.18055480663,96037.96359518489
"(6, 9, 10)",95706.08216378576,95990.41591820336,"[12893, 6078, 1863, 13275]",1863,3,12,8,95718.08216378576,95998.41591820336,95768.70606313416,96032.16518443562
"(6, 9, 11)",95700.12699131161,95983.21218753722,"[12893, 6078, 3646, 11492]",3646,3,12,8,95712.12699131161,95991.21218753722,95762.75089066001,96024.96145376949
"(6, 9, 12)",95699.69544762722,95983.45797407113,"[12893, 6078, 5326, 9812]",5326,3,12,8,95711.69544762722,95991.45797407113,95762.31934697562,96025.2072403034
"(6, 9, 13)",95701.14656651285,95984.17357792969,"[12893, 6078, 6901, 8237]",6078,3,12,8,95713.14656651285,95992.17357792969,95763.77046586125,96025.92284416195
"(6, 9, 14)",95704.31734693644,95988.0762785009,"[12893, 6078, 8368, 6770]",6078,3,12,8,95716.31734693644,95996.0762785009,95766.94124628484,96029.82554473316
"(6, 9, 15)",95707.05478503682,95990.40588809823,"[12893, 6078, 9713, 5425]",5425,3,12,8,95719.05478503682,95998.40588809823,95769.67868438522,96032.1551543305
"(6, 9, 16)",95702.77896416746,95989.07290863639,"[12893, 6078, 10962, 4176]",4176,3,12,8,95714.77896416746,95997.07290863639,95765.40286351586,96030.82217486865
"(6, 9, 17)",95706.30210942385,95990.66177818624,"[12893, 6078, 12116, 3022]",3022,3,12,8,95718.30210942385,95998.66177818624,95768.92600877225,96032.4110444185
"(6, 9, 18)",95710.75788631402,95993.11071484537,"[12893, 6078, 13192, 1946]",1946,3,12,8,95722.75788631402,96001.11071484537,95773.38178566242,96034.85998107764
"(6, 9, 19)",95709.25605475582,95992.94626348514,"[12893, 6078, 14198, 940]",940,3,12,8,95721.25605475582,96000.94626348514,95771.87995410422,96034.6955297174
"(6, 10, 11)",95701.07532171292,95985.20408726795,"[12893, 7941, 1783, 11492]",1783,3,12,8,95713.07532171292,95993.20408726795,95763.69922106132,96026.95335350021
"(6, 10, 12)",95700.77476001537,95985.30860147366,"[12893, 7941, 3463, 9812]",3463,3,12,8,95712.77476001537,95993.30860147366,95763.39865936377,96027.05786770592
"(6, 10, 13)",95701.34054717302,95985.53928747855,"[12893, 7941, 5038, 8237]",5038,3,12,8,95713.34054717302,95993.53928747855,95763.96444652142,96027.28855371081
"(6, 10, 14)",95703.63766184829,95988.44591747868,"[12893, 7941, 6505, 6770]",6505,3,12,8,95715.63766184829,95996.44591747868,95766.26156119669,96030.19518371094
"(6, 10, 15)",95705.30904920037,95989.95546613829,"[12893, 7941, 7850, 5425]",5425,3,12,8,95717.30904920037,95997.95546613829,95767.93294854877,96031.70473237055
"(6, 10, 16)",95701.10449805496,95988.66645758829,"[12893, 7941, 9099, 4176]",4176,3,12,8,95713.10449805496,95996.66645758829,95763.72839740336,96030.41572382055
"(6, 10, 17)",95703.85800796468,95989.68504053634,"[12893, 7941, 10253, 3022]",3022,3,12,8,95715.85800796468,95997.68504053634,95766.48190731308,96031.4343067686
"(6, 10, 18)",95707.34770129186,95991.38371464174,"[12893, 7941, 11329, 1946]",1946,3,12,8,95719.34770129186,95999.38371464174,95769.97160064026,96033.132980874
"(6, 10, 19)",95705.72261743239,95991.07151426308,"[12893, 7941, 12335, 940]",940,3,12,8,95717.72261743239,95999.07151426308,95768.34651678079,96032.82078049534
"(6, 11, 12)",95700.08785432132,95984.22594114185,"[12893, 9724, 1680, 9812]",1680,3,12,8,95712.08785432132,95992.22594114185,95762.71175366972,96025.97520737411
"(6, 11, 13)",95700.07080528181,95983.6106849627,"[12893, 9724, 3255, 8237]",3255,3,12,8,95712.07080528181,95991.6106849627,95762.69470463021,96025.35995119496
"(6, 11, 14)",95700.58585308689,95984.74076927277,"[12893, 9724, 4722, 6770]",4722,3,12,8,95712.58585308689,95992.74076927277,95763.20975243529,96026.49003550503
"(6, 11, 15)",95701.37241070847,95985.25696232702,"[12893, 9724, 6067, 5425]",5425,3,12,8,95713.37241070847,95993.25696232702,95763.99631005687,96027.00622855929
"(6, 11, 16)",95697.66451443003,95984.47923218548,"[12893, 9724, 7316, 4176]",4176,3,12,8,95709.66451443003,95992.47923218548,95760.28841377843,96026.22849841774
"(6, 11, 17)",95699.67644733663,95984.69931167894,"[12893, 9724, 8470, 3022]",3022,3,12,8,95711.67644733663,95992.69931167894,95762.30034668504,96026.4485779112
"(6, 11, 18)",95702.07082883645,95985.4354924295,"[12893, 9724, 9546, 1946]",1946,3,12,8,95714.07082883645,95993.4354924295,95764.69472818486,96027.18475866177
"(6, 11, 19)",95700.47485458443,95985.01898636688,"[12893, 9724, 10552, 940]",940,3,12,8,95712.47485458443,95993.01898636688,95763.09875393283,96026.76825259914
"(6, 12, 13)",95704.32389907981,95988.50370387206,"[12893, 11404, 1575, 8237]",1575,3,12,8,95716.32389907981,95996.50370387206,95766.94779842821,96030.25297010432
"(6, 12, 14)",95704.58303110962,95989.09400151335,"[12893, 11404, 3042, 6770]",3042,3,12,8,95716.58303110962,95997.09400151335,95767.20693045802,96030.84326774561
"(6, 12, 15)",95704.81771685152,95989.2416726618,"[12893, 11404, 4387, 5425]",4387,3,12,8,95716.81771685152,95997.2416726618,95767.44161619993,96030.99093889406
"(6, 12, 16)",95701.53466421089,95988.81477032148,"[12893, 11404, 5636, 4176]",4176,3,12,8,95713.53466421089,95996.81477032148,95764.1585635593,96030.56403655374
"(6, 12, 17)",95703.0663223883,95988.90180436848,"[12893, 11404, 6790, 3022]",3022,3,12,8,95715.0663223883,95996.90180436848,95765.6902217367,96030.65107060074
"(6, 12, 18)",95704.97701623883,95989.19021485388,"[12893, 11404, 7866, 1946]",1946,3,12,8,95716.97701623883,95997.19021485388,95767.60091558723,96030.93948108614
"(6, 12, 19)",95703.47778945962,95988.83298101909,"[12893, 11404, 8872, 940]",940,3,12,8,95715.47778945962,95996.83298101909,95766.10168880802,96030.58224725135
"(6, 13, 14)",95709.29628991532,95993.16156240445,"[12893, 12979, 1467, 6770]",1467,3,12,8,95721.29628991532,96001.16156240445,95771.92018926372,96034.91082863671
"(6, 13, 15)",95709.66726405948,95993.41741818015,"[12893, 12979, 2812, 5425]",2812,3,12,8,95721.66726405948,96001.41741818015,95772.29116340788,96035.16668441241
"(6, 13, 16)",95706.88301249078,95993.52323876038,"[12893, 12979, 4061, 4176]",4061,3,12,8,95718.88301249078,96001.52323876038,95769.50691183918,96035.27250499264
"(6, 13, 17)",95708.35520012146,95993.39095324447,"[12893, 12979, 5215, 3022]",3022,3,12,8,95720.35520012146,96001.39095324447,95770.97909946986,96035.14021947673
"(6, 13, 18)",95709.93662753183,95993.39168354053,"[12893, 12979, 6291, 1946]",1946,3,12,8,95721.93662753183,96001.39168354053,95772.56052688023,96035.14094977279
"(6, 13, 19)",95708.52397824865,95993.12506567947,"[12893, 12979, 7297, 940]",940,3,12,8,95720.52397824865,96001.12506567947,95771.14787759705,96034.87433191173
"(6, 14, 15)",95717.71515695381,96002.26024778272,"[12893, 14446, 1345, 5425]",1345,3,12,8,95729.71515695381,96010.26024778272,95780.33905630221,96044.00951401498
"(6, 14, 16)",95714.48658341347,96001.86153132375,"[12893, 14446, 2594, 4176]",2594,3,12,8,95726.48658341347,96009.86153132375,95777.11048276187,96043.61079755602
"(6, 14, 17)",95716.04468502862,96001.99247048423,"[12893, 14446, 3748, 3022]",3022,3,12,8,95728.04468502862,96009.99247048423,95778.66858437702,96043.74173671649
"(6, 14, 18)",95717.71125545759,96002.1799406726,"[12893, 14446, 4824, 1946]",1946,3,12,8,95729.71125545759,96010.1799406726,95780.33515480599,96043.92920690487
"(6, 14, 19)",95716.3013216799,96001.88199089348,"[12893, 14446, 5830, 940]",940,3,12,8,95728.3013216799,96009.88199089348,95778.9252210283,96043.63125712574
"(6, 15, 16)",95720.07318165796,96007.08917825557,"[12893, 15791, 1249, 4176]",1249,3,12,8,95732.07318165796,96015.08917825557,95782.69708100636,96048.83844448783
"(6, 15, 17)",95722.46333227016,96007.91888387501,"[12893, 15791, 2403, 3022]",2403,3,12,8,95734.46333227016,96015.91888387501,95785.08723161856,96049.66815010727
"(6, 15, 18)",95724.0194709685,96008.70116328787,"[12893, 15791, 3479, 1946]",1946,3,12,8,95736.0194709685,96016.70116328787,95786.6433703169,96050.45042952013
"(6, 15, 19)",95722.94447503253,96008.04295352644,"[12893, 15791, 4485, 940]",940,3,12,8,95734.94447503253,96016.04295352644,95785.56837438093,96049.7922197587
"(6, 16, 17)",95720.59056900883,96008.11579399413,"[12893, 17040, 1154, 3022]",1154,3,12,8,95732.59056900883,96016.11579399413,95783.21446835723,96049.8650602264
